block,txIndex,logIndex,sender,amount0,amount1,sqrtPriceX96,liquidity,tick,fee
57027784,3,5,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,34403226592525,-84948,3937004003236264869197754,11496250518486,-198204,100
57028169,5,5,0x389ea62455975d38ee210be146a9262b768ddebf,-171441459951173,422983,3934088948906913614004224,11496250518486,-198219,100
57028388,6,8,0x764bc67b1036b00bc91221e988261f971a1c7ce4,-49970000000000,123168,3933240111031990571526643,11496250518486,-198223,100
57028510,7,8,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,156490112662314,-385982,3935899890342284799541337,11496250518486,-198209,100
57029963,11,26,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205009846803696,-506446,3939389781769383974048742,11496250518486,-198192,100
57030054,6,10,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205006690228855,-507337,3942885813658774452666818,11496250518486,-198174,100
57030125,8,32,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,139402367331073,-345498,3945266624572963703353237,11496250518486,-198162,100
57030134,8,38,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,56285341721838,-139617,3946228719923416753212632,11496250518486,-198157,100
57030137,3,1,0x389ea62455975d38ee210be146a9262b768ddebf,122533868061725,-304184,3948324836676827113118111,11496250518486,-198146,100
57030299,8,23,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,247136547996621,-614489,3952559242098740134421318,11496250518486,-198125,100
57030300,7,13,0xa6563baa758a7c39960a339750c89663aadf9fd2,-39973305860096,99460,3951873797612641093033905,11496250518486,-198128,100
57030407,7,7,0xa6563baa758a7c39960a339750c89663aadf9fd2,-17040084430848,42388,3951581674084281419018584,11496250518486,-198130,100
57030518,24,84,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246731393331331,-614492,3955816110988865749531142,11496250518486,-198108,100
57030814,6,6,0x389ea62455975d38ee210be146a9262b768ddebf,-162787077933711,405492,3953021599011808806436864,11496250518486,-198123,100
57031149,8,24,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204996886595684,-510832,3956541710334696301206069,11496250518486,-198105,100
57031416,45,103,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246076743039166,-614400,3960775514288813517487388,11496250518486,-198083,100
57032066,7,14,0x389ea62455975d38ee210be146a9262b768ddebf,-169778295079119,423954,3957853765275934930239488,11496250518486,-198098,100
57032868,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,249418,3956134861374407264137969,11496250518486,-198107,100
57033128,7,5,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,168074740310820,-419418,3959025048642454320808492,11496250518486,-198092,100
57033533,15,50,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205018749929526,-512440,3962556241742406257972497,11496250518486,-198074,100
57034198,14,36,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246005659902081,-616093,3966801706372389826907918,11496250518486,-198053,100
57034382,30,114,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,244806128027190,-614400,3971035510326507043189237,11496250518486,-198032,100
57034687,10,37,0x389ea62455975d38ee210be146a9262b768ddebf,-183132898193289,459647,3967867780771189733982208,11496250518486,-198048,100
57035148,16,54,0x389ea62455975d38ee210be146a9262b768ddebf,-172219094870639,431586,3964893439621127739539456,11496250518486,-198063,100
57035242,8,19,0x389ea62455975d38ee210be146a9262b768ddebf,-165568427973172,414309,3962038161189146300776448,11496250518486,-198077,100
57035488,16,39,0x389ea62455975d38ee210be146a9262b768ddebf,-176184888451319,440220,3959004311567932533506048,11496250518486,-198092,100
57036284,8,9,0x389ea62455975d38ee210be146a9262b768ddebf,-171148184833128,426991,3956061638006755815325696,11496250518486,-198107,100
57036315,5,24,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,-36440140262304,90831,3955435661290148369705886,11496250518486,-198110,100
57037773,8,13,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-61440384812815,153082,3954380673356951706463864,11496250518486,-198116,100
57038302,10,18,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204982286732911,-511147,3957902955550346229628363,11496250518486,-198098,100
57038704,7,63,0x2ff506ed9729580ef8bf04429614beb1bae5f76d,244152228140724,-610010,3962106505150413111111127,11496250518486,-198077,100
57039174,3,1,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,115888060973444,-289998,3964104867202246448056088,11496250518486,-198067,100
57039574,8,19,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,245139516211996,-614401,3968338677419124089388683,11496250518486,-198045,100
57039790,13,59,0x389ea62455975d38ee210be146a9262b768ddebf,-247080132953799,619135,3964071813077514284171264,11496250518486,-198067,100
57040930,8,36,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,62527640177636,-156588,3965150852877598343414870,11496250518486,-198061,100
57041392,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,250338,3963425606234744454144148,11496250518486,-198070,100
57042646,3,1,0x389ea62455975d38ee210be146a9262b768ddebf,-188254634821168,470683,3960181819604764215738368,11496250518486,-198086,100
57042984,5,5,0x389ea62455975d38ee210be146a9262b768ddebf,-166346073589171,415265,3957319951528550719291392,11496250518486,-198101,100
57043460,7,6,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,13407278924997,-33455,3957550484193092347844121,11496250518486,-198100,100
57044235,13,40,0x389ea62455975d38ee210be146a9262b768ddebf,-176053131292636,438896,3954525762700771659350016,11496250518486,-198115,100
57044342,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4403604032549,-10973,3954601371019287883285084,11496250518486,-198115,100
57044515,5,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,12009411201222,-29925,3954807583042498388488359,11496250518486,-198114,100
57044892,5,8,0x389ea62455975d38ee210be146a9262b768ddebf,-181176662857432,451033,3951699216250165790769152,11496250518486,-198129,100
57045243,5,7,0x6c440fe2425289bda3f924e5ab93cb7d6830d9cc,184566000626960,-459570,3954866095929123888256947,11496250518486,-198113,100
57045560,10,33,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204990882648075,-511294,3958389391195421690962869,11496250518486,-198095,100
57045722,14,63,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,148068832016802,-369884,3960938242104599678940914,11496250518486,-198083,100
57045765,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8379682496809,-20948,3961082587764186071277074,11496250518486,-198082,100
57045842,4,6,0x8f10b468b06c6fd214b65f87778827f7d113f996,209021407976297,-522996,3964686529146906852726052,11496250518486,-198064,100
57045945,11,21,0x389ea62455975d38ee210be146a9262b768ddebf,-175441838163620,438951,3961661426284212462288896,11496250518486,-198079,100
57046108,5,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7977902841634,-19950,3961798900966352799091079,11496250518486,-198078,100
57046571,8,12,0x389ea62455975d38ee210be146a9262b768ddebf,-163580441780023,408700,3958982281817065632301056,11496250518486,-198092,100
57047034,8,10,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7988704008977,-19950,3959119756499205969103239,11496250518486,-198092,100
57047050,5,72,0x2ff506ed9729580ef8bf04429614beb1bae5f76d,267853109254656,-669706,3963734675722876161397068,11496250518486,-198068,100
57047167,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7969559412237,-19950,3963872150405016498199251,11496250518486,-198068,100
57047593,7,7,0x389ea62455975d38ee210be146a9262b768ddebf,-164470075307751,411351,3961037260333203484311552,11496250518486,-198082,100
57047764,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9975435017234,-24938,3961209103685878905314281,11496250518486,-198081,100
57047835,6,8,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9974569555305,-24938,3961380947038554326317010,11496250518486,-198080,100
57047891,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9973704206002,-24938,3961552790391229747319739,11496250518486,-198079,100
57048012,7,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7978340388975,-19950,3961690265073370084121922,11496250518486,-198079,100
57048245,7,13,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9972146861009,-24938,3961862108426045505124651,11496250518486,-198078,100
57048315,4,10,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,19941698732402,-49875,3962205795131396347130109,11496250518486,-198076,100
57048479,7,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9969552096475,-24938,3962377638484071768132838,11496250518486,-198075,100
57048532,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9171144271717,-22943,3962535732990202674802282,11496250518486,-198074,100
57048601,6,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9967891985558,-24938,3962707576342878095805011,11496250518486,-198074,100
57048943,4,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-70279610777600,175743,3961496416659307919752892,11496250518486,-198080,100
57049179,4,5,0x389ea62455975d38ee210be146a9262b768ddebf,-166671095669193,416352,3958627057502445543358464,11496250518486,-198094,100
57049779,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7990137768667,-19950,3958764532184585880160647,11496250518486,-198094,100
57052005,12,15,0x389ea62455975d38ee210be146a9262b768ddebf,-180625060845399,450561,3955659419719982662025216,11496250518486,-198109,100
57052501,8,33,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8002130872467,-19950,3955796894402122998827399,11496250518486,-198109,100
57052703,4,8,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,28003078577896,-69825,3956278055789614177635041,11496250518486,-198106,100
57052852,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,11999234360666,-29925,3956484267812824682838316,11496250518486,-198105,100
57052904,7,11,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7998794708714,-19950,3956621742494965019640499,11496250518486,-198104,100
57052997,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7998238884263,-19950,3956759217177105356442682,11496250518486,-198104,100
57053071,6,8,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7997683117745,-19950,3956896691859245693244865,11496250518486,-198103,100
57053132,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7997127409152,-19950,3957034166541386030047048,11496250518486,-198102,100
57053191,7,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7996571758476,-19950,3957171641223526366849231,11496250518486,-198102,100
57053258,6,31,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7996016165709,-19950,3957309115905666703651414,11496250518486,-198101,100
57053318,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7995460630843,-19950,3957446590587807040453597,11496250518486,-198100,100
57053384,8,20,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7994905153870,-19950,3957584065269947377255780,11496250518486,-198099,100
57054155,11,20,0x389ea62455975d38ee210be146a9262b768ddebf,-185756453289819,463074,3954392713907808426262528,11496250518486,-198116,100
57054933,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8007258230145,-19950,3954530188589948763064711,11496250518486,-198115,100
57055360,6,8,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8006701523300,-19950,3954667663272089099866894,11496250518486,-198114,100
57056539,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8006144874510,-19950,3954805137954229436669077,11496250518486,-198114,100
57056605,5,10,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8005588283768,-19950,3954942612636369773471260,11496250518486,-198113,100
57056908,13,39,0x389ea62455975d38ee210be146a9262b768ddebf,-176164561250849,438595,3951919964190857964290048,11496250518486,-198128,100
57057939,4,2,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,248671,3950206209433451453145942,11496250518486,-198137,100
57058159,5,4,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-34573042795087,85923,3949614057984005686199180,11496250518486,-198140,100
57058207,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4013392669913,-9975,3949682795325075854600271,11496250518486,-198139,100
57058337,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4013252980144,-9975,3949751532666146023001362,11496250518486,-198139,100
57058379,5,4,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,23179495918035,-57620,3950148588327707751722085,11496250518486,-198137,100
57058399,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8024473518745,-19950,3950286063009848088524268,11496250518486,-198136,100
57058480,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8424935216267,-20948,3950430408669434480860428,11496250518486,-198136,100
57058638,7,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8023328661286,-19950,3950567883351574817662611,11496250518486,-198135,100
57060573,8,18,0x389ea62455975d38ee210be146a9262b768ddebf,-179633521993511,446236,3947492572640522220339200,11496250518486,-198151,100
57060636,7,11,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8436863229696,-20948,3947636918300108612675360,11496250518486,-198150,100
57060743,11,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4418986359433,-10973,3947712526618624836610428,11496250518486,-198149,100
57060812,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8034379915610,-19950,3947850001300765173412611,11496250518486,-198149,100
57060875,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8033820377956,-19950,3947987475982905510214794,11496250518486,-198148,100
57060905,10,21,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,247176388531101,-614483,3952221840676480383347341,11496250518486,-198127,100
57060963,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8016056933640,-19950,3952359315358620720149524,11496250518486,-198126,100
57061026,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8015499308960,-19950,3952496790040761056951707,11496250518486,-198125,100
57061305,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,9217054562603,-22943,3952654884546891963621151,11496250518486,-198124,100
57061393,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,28047613485712,-69825,3953136045934383142428793,11496250518486,-198122,100
57061475,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,12018315774026,-29925,3953342257957593647632068,11496250518486,-198121,100
57061569,22,46,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204992513999320,-510904,3956862865479454176159788,11496250518486,-198103,100
57062019,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7997264138847,-19950,3957000340161594512961971,11496250518486,-198102,100
57062185,7,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8396368967497,-20948,3957144685821180905298131,11496250518486,-198102,100
57062286,3,9,0x111116053f09d34a7eae8102887004445176ca11,41642066883004,-103911,3957860728505880173081711,11496250518486,-198098,100
57062595,9,13,0x389ea62455975d38ee210be146a9262b768ddebf,-171949711192143,428741,3954905991108930031321088,11496250518486,-198113,100
57062754,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,249046,3953189646147301368847682,11496250518486,-198122,100
57062897,5,7,0x389ea62455975d38ee210be146a9262b768ddebf,-169450280294000,421517,3950284693200396043157504,11496250518486,-198136,100
57065104,8,10,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204986186896326,-510098,3953799746050419532731162,11496250518486,-198119,100
57065238,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,12014281335949,-29925,3954005958073630037934437,11496250518486,-198118,100
57065401,3,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,19901391697950,-49577,3954347591066564706871565,11496250518486,-198116,100
57065506,7,9,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8407637842521,-20948,3954491936726151099207725,11496250518486,-198115,100
57066052,6,8,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8407024078855,-20948,3954636282385737491543885,11496250518486,-198114,100
57066573,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,12009199170510,-29925,3954842494408947996747160,11496250518486,-198113,100
57066636,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,12007946876826,-29925,3955048706432158501950435,11496250518486,-198112,100
57066871,4,8,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,30814746557991,-76808,3955577985336729279291907,11496250518486,-198110,100
57066932,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,28406056428170,-70823,3956066017701666513633526,11496250518486,-198107,100
57067152,4,5,0x389ea62455975d38ee210be146a9262b768ddebf,-162982773429591,406030,3953267795266657098661888,11496250518486,-198121,100
57067906,7,7,0x972655facb8df3cdf40395e4262f874f81674d46,28439263645457,-70823,3953755827631594333003507,11496250518486,-198119,100
57067980,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,28432243703549,-70823,3954243859996531567345126,11496250518486,-198116,100
57068049,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8007861082910,-19950,3954381334678671904147309,11496250518486,-198116,100
57068300,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8407494357279,-20948,3954525680338258296483469,11496250518486,-198115,100
57068779,6,11,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8406880609325,-20948,3954670025997844688819629,11496250518486,-198114,100
57068854,4,4,0x972655facb8df3cdf40395e4262f874f81674d46,120033614095352,-299250,3956732146229949740852380,11496250518486,-198104,100
57069234,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,7997792552414,-19950,3956869620912090077654563,11496250518486,-198103,100
57069393,11,24,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246036023643871,-614401,3961103425597908068975218,11496250518486,-198082,100
57069398,5,5,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,47688245119046,-119239,3961925096638992184471203,11496250518486,-198078,100
57069399,4,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-67570190155776,168903,3960761075646668586911782,11496250518486,-198083,100
57069409,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8380432153145,-20948,3960905421306254979247942,11496250518486,-198083,100
